Crash ID,Crash Severity,Crash Time,Day of Week,Manner of Collision,Speed Limit,Surface Condition,Surface Type,Surface Width,Weather Condition,Vehicle Body Style,Person Age,Person Alcohol Result,Person Drug Test Result,Person Ethnicity,Person Gender,y
19637592,C - POSSIBLE INJURY,07:51:00,THURSDAY,ANGLE - ONE RIGHT TURN-ONE STOPPED,55,1 - DRY,No Data,48,1 - CLEAR,PK - PICKUP,19,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,110
19755225,N - NOT INJURED,00:31:00,SATURDAY,ONE MOTOR VEHICLE - TURNING LEFT,30,2 - WET,No Data,No Data,1 - CLEAR,"P2 - PASSENGER CAR, 2-DOOR",,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,49
19713605,C - POSSIBLE INJURY,16:17:00,,ANGLE - ONE STRAIGHT-ONE LEFT TURN,30,1 - DRY,No Data,No Data,1 - CLEAR,VN - VAN,44,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,74
19663171,N - NOT INJURED,10:38:00,SATURDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,55,1 - DRY,No Data,24,1 - CLEAR,SV - SPORT UTILITY VEHICLE,64,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,29
19603278,N - NOT INJURED,,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,70,1 - DRY,No Data,48,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,34,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,36
19518650,N - NOT INJURED,13:41:00,THURSDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,55,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,25,,97 - NOT APPLICABLE,A - ASIAN,,54
19733076,C - POSSIBLE INJURY,12:22:00,WEDNESDAY,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,70,1 - DRY,No Data,72,,SV - SPORT UTILITY VEHICLE,78,No Data,No Data,W - WHITE,2 - FEMALE,43
19581425,N - NOT INJURED,05:35:00,SATURDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,70,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",39,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,40
19644603,N - NOT INJURED,14:33:00,THURSDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",No Data,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,117
19672043,N - NOT INJURED,19:50:00,MONDAY,ANGLE - BOTH GOING STRAIGHT,70,1 - DRY,No Data,84,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",5,No Data,No Data,W - WHITE,2 - FEMALE,82
19731353,N - NOT INJURED,19:44:00,SATURDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,48,1 - CLEAR,SV - SPORT UTILITY VEHICLE,,No Data,No Data,W - WHITE,1 - MALE,44
19653694,99 - UNKNOWN,21:00:00,TUESDAY,ONE MOTOR VEHICLE - OTHER,-1,1 - DRY,No Data,No Data,1 - CLEAR,,No Data,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,990
19577853,N - NOT INJURED,09:05:00,WEDNESDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,50,1 - DRY,No Data,72,1 - CLEAR,98 - OTHER  (EXPLAIN IN NARRATIVE),51,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,65
19582725,N - NOT INJURED,20:46:00,,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,60,1 - DRY,No Data,50,1 - CLEAR,,55,No Data,97 - NOT APPLICABLE,I - AMER. INDIAN/ALASKAN NATIVE,1 - MALE,61
19597639,N - NOT INJURED,14:14:00,,ANGLE - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,72,1 - CLEAR,,,No Data,97 - NOT APPLICABLE,B - BLACK,1 - MALE,59
19704850,N - NOT INJURED,06:10:00,MONDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",31,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,81
19746400,C - POSSIBLE INJURY,15:56:00,,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,45,1 - DRY,No Data,72,1 - CLEAR,BU - BUS,14,No Data,No Data,99 - UNKNOWN,1 - MALE,115
19569473,N - NOT INJURED,16:28:00,SATURDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,40,1 - DRY,No Data,,1 - CLEAR,99 - UNKNOWN,No Data,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,28
19711852,N - NOT INJURED,12:11:00,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,30,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,24,No Data,,,1 - MALE,29
19563450,99 - UNKNOWN,12:12:00,WEDNESDAY,ONE MOTOR VEHICLE - BACKING,-1,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,0
19618454,C - POSSIBLE INJURY,10:00:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,40,1 - DRY,No Data,No Data,,"P4 - PASSENGER CAR, 4-DOOR",72,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,78
19751229,C - POSSIBLE INJURY,11:50:00,,ANGLE - BOTH GOING STRAIGHT,35,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,21,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,38
19483835,N - NOT INJURED,06:57:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,55,1 - DRY,No Data,48,1 - CLEAR,,41,No Data,97 - NOT APPLICABLE,A - ASIAN,2 - FEMALE,98
19504103,N - NOT INJURED,10:56:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,30,No Data,No Data,W - WHITE,1 - MALE,49
19738184,N - NOT INJURED,15:53:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,55,No Data,No Data,,2 - FEMALE,7
19715167,C - POSSIBLE INJURY,15:39:00,FRIDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,No Data,1 - CLEAR,,No Data,No Data,No Data,H - HISPANIC,2 - FEMALE,112
19528195,N - NOT INJURED,03:21:00,SUNDAY,ANGLE - BOTH GOING STRAIGHT,60,1 - DRY,No Data,72,1 - CLEAR,VN - VAN,46,No Data,97 - NOT APPLICABLE,,1 - MALE,49
19715472,N - NOT INJURED,16:56:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,70,1 - DRY,No Data,No Data,1 - CLEAR,,,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,51
19564433,N - NOT INJURED,12:50:00,WEDNESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,55,1 - DRY,No Data,24,1 - CLEAR,,26,No Data,No Data,,2 - FEMALE,45
19756645,N - NOT INJURED,21:29:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,2 - WET,No Data,48,3 - RAIN,SV - SPORT UTILITY VEHICLE,24,No Data,No Data,99 - UNKNOWN,2 - FEMALE,46
19651652,99 - UNKNOWN,16:00:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,48,1 - CLEAR,99 - UNKNOWN,No Data,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,1033
19710087,N - NOT INJURED,15:05:00,,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,48,1 - CLEAR,SV - SPORT UTILITY VEHICLE,35,No Data,97 - NOT APPLICABLE,,2 - FEMALE,35
19739439,C - POSSIBLE INJURY,,THURSDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,45,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,42,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,85
19612805,C - POSSIBLE INJURY,,,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,38,No Data,,A - ASIAN,2 - FEMALE,26
19548914,N - NOT INJURED,14:24:00,MONDAY,ANGLE - BOTH GOING STRAIGHT,40,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",59,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,51
19720395,N - NOT INJURED,20:47:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",23,No Data,97 - NOT APPLICABLE,A - ASIAN,2 - FEMALE,48
19544072,N - NOT INJURED,15:28:00,,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,2 - WET,No Data,72,3 - RAIN,SV - SPORT UTILITY VEHICLE,42,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,18
19580652,N - NOT INJURED,11:58:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,30,1 - DRY,No Data,No Data,,"P4 - PASSENGER CAR, 4-DOOR",25,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,63
19596331,B - SUSPECTED MINOR INJURY,01:15:00,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",46,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,82
19720483,N - NOT INJURED,14:09:00,SUNDAY,SAME DIRECTION - BOTH LEFT TURN,35,1 - DRY,No Data,48,1 - CLEAR,SV - SPORT UTILITY VEHICLE,28,No Data,,,2 - FEMALE,141
19643576,N - NOT INJURED,20:30:00,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,35,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",52,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,85
19701641,N - NOT INJURED,20:00:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,45,1 - DRY,No Data,64,1 - CLEAR,SV - SPORT UTILITY VEHICLE,36,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,50
19665754,N - NOT INJURED,12:29:00,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,60,1 - DRY,No Data,48,1 - CLEAR,SV - SPORT UTILITY VEHICLE,56,No Data,No Data,H - HISPANIC,2 - FEMALE,29
19751956,C - POSSIBLE INJURY,,SATURDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,55,1 - DRY,No Data,20,,SV - SPORT UTILITY VEHICLE,61,No Data,,W - WHITE,,50
19601336,C - POSSIBLE INJURY,09:17:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,45,1 - DRY,No Data,No Data,1 - CLEAR,,74,,97 - NOT APPLICABLE,W - WHITE,,63
19748430,N - NOT INJURED,18:04:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,35,1 - DRY,No Data,,1 - CLEAR,SV - SPORT UTILITY VEHICLE,38,No Data,No Data,W - WHITE,1 - MALE,17
19623585,N - NOT INJURED,09:30:00,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,1 - DRY,No Data,72,1 - CLEAR,,43,No Data,97 - NOT APPLICABLE,,2 - FEMALE,60
19734745,B - SUSPECTED MINOR INJURY,,TUESDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,30,1 - DRY,No Data,No Data,1 - CLEAR,,18,No Data,,W - WHITE,2 - FEMALE,66
19715161,N - NOT INJURED,16:08:00,MONDAY,ANGLE - BOTH GOING STRAIGHT,40,1 - DRY,No Data,24,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,No Data,H - HISPANIC,2 - FEMALE,35
19695571,C - POSSIBLE INJURY,16:29:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,No Data,1 - CLEAR,BU - BUS,10,No Data,No Data,99 - UNKNOWN,2 - FEMALE,51
19510522,N - NOT INJURED,15:20:00,SUNDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,55,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",37,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,35
19710083,C - POSSIBLE INJURY,15:05:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,48,1 - CLEAR,PK - PICKUP,18,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,35
19754808,N - NOT INJURED,21:40:00,FRIDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,35,2 - WET,No Data,No Data,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",20,No Data,97 - NOT APPLICABLE,B - BLACK,,44
19760215,C - POSSIBLE INJURY,16:55:00,WEDNESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,60,1 - DRY,No Data,24,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",22,No Data,97 - NOT APPLICABLE,B - BLACK,,73
19751269,N - NOT INJURED,14:43:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",32,No Data,No Data,W - WHITE,2 - FEMALE,62
19535635,N - NOT INJURED,,WEDNESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,45,1 - DRY,No Data,72,2 - CLOUDY,PK - PICKUP,35,,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,81
19678174,C - POSSIBLE INJURY,15:22:00,FRIDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,,1 - CLEAR,PK - PICKUP,25,,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,68
19530277,N - NOT INJURED,01:51:00,SUNDAY,OPPOSITE DIRECTION - BOTH GOING STRAIGHT,75,2 - WET,No Data,88,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",48,No Data,97 - NOT APPLICABLE,B - BLACK,,33
19715161,N - NOT INJURED,16:08:00,MONDAY,ANGLE - BOTH GOING STRAIGHT,40,1 - DRY,No Data,24,1 - CLEAR,PK - PICKUP,66,,,W - WHITE,1 - MALE,35
19546795,N - NOT INJURED,16:09:00,MONDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,No Data,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,24,No Data,No Data,A - ASIAN,2 - FEMALE,51
19637720,N - NOT INJURED,21:35:00,THURSDAY,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,20,2 - WET,No Data,No Data,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,22,No Data,No Data,W - WHITE,1 - MALE,34
19739263,N - NOT INJURED,22:22:00,SATURDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,No Data,W - WHITE,1 - MALE,48
19625080,N - NOT INJURED,16:00:00,SATURDAY,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,55,1 - DRY,No Data,20,,TT - TRUCK TRACTOR,46,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,52
19585736,C - POSSIBLE INJURY,15:36:00,SATURDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,55,1 - DRY,No Data,20,1 - CLEAR,SV - SPORT UTILITY VEHICLE,42,No Data,,B - BLACK,1 - MALE,56
19492989,N - NOT INJURED,14:54:00,SATURDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,55,1 - DRY,No Data,24,1 - CLEAR,SV - SPORT UTILITY VEHICLE,13,No Data,No Data,W - WHITE,1 - MALE,36
19587401,A - SUSPECTED SERIOUS INJURY,17:44:00,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,25,1 - DRY,No Data,No Data,1 - CLEAR,EV - NEV-NEIGHBORHOOD ELECTRIC VEHICLE,36,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,181
19599563,C - POSSIBLE INJURY,22:22:00,TUESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,72,1 - CLEAR,PK - PICKUP,20,No Data,No Data,H - HISPANIC,1 - MALE,35
19480256,N - NOT INJURED,16:34:00,SATURDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,40,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",37,,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,17
19688082,C - POSSIBLE INJURY,,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,50,1 - DRY,No Data,48,1 - CLEAR,SV - SPORT UTILITY VEHICLE,26,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,112
19597751,N - NOT INJURED,07:57:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,60,2 - WET,No Data,24,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,2,No Data,No Data,W - WHITE,,57
19488060,B - SUSPECTED MINOR INJURY,08:38:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,40,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,30,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,54
19604390,N - NOT INJURED,23:14:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,30,1 - DRY,No Data,No Data,1 - CLEAR,PC - POLICE CAR/TRUCK,22,No Data,97 - NOT APPLICABLE,A - ASIAN,,30
19558978,B - SUSPECTED MINOR INJURY,16:49:00,MONDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,30,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",76,,,W - WHITE,2 - FEMALE,70
19727152,B - SUSPECTED MINOR INJURY,21:17:00,WEDNESDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",49,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,81
19658893,A - SUSPECTED SERIOUS INJURY,18:45:00,MONDAY,ANGLE - BOTH GOING STRAIGHT,35,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",12,No Data,No Data,W - WHITE,1 - MALE,63
19735075,B - SUSPECTED MINOR INJURY,10:54:00,,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,30,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,57
19749132,N - NOT INJURED,11:40:00,WEDNESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,48,1 - CLEAR,PK - PICKUP,23,No Data,No Data,H - HISPANIC,1 - MALE,72
19686892,C - POSSIBLE INJURY,16:15:00,THURSDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,30,1 - DRY,No Data,69,,,45,No Data,No Data,H - HISPANIC,2 - FEMALE,44
19683081,N - NOT INJURED,13:14:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",66,No Data,97 - NOT APPLICABLE,,2 - FEMALE,22
19532799,C - POSSIBLE INJURY,17:22:00,MONDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,50,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,No Data,,2 - FEMALE,53
19674745,N - NOT INJURED,08:50:00,SATURDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,1 - DRY,No Data,72,1 - CLEAR,PK - PICKUP,44,No Data,97 - NOT APPLICABLE,W - WHITE,,71
19586613,N - NOT INJURED,02:02:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,30,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,32,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,49
19662183,N - NOT INJURED,08:46:00,,ONE MOTOR VEHICLE - TURNING LEFT,30,1 - DRY,No Data,,1 - CLEAR,TT - TRUCK TRACTOR,53,No Data,,H - HISPANIC,1 - MALE,74
19573109,B - SUSPECTED MINOR INJURY,12:23:00,SATURDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,72,1 - CLEAR,TR - TRUCK,33,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,56
19658594,C - POSSIBLE INJURY,10:58:00,WEDNESDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",7,No Data,No Data,,2 - FEMALE,52
19476659,N - NOT INJURED,12:20:00,THURSDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,24,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",17,No Data,,,2 - FEMALE,65
19642796,A - SUSPECTED SERIOUS INJURY,23:12:00,TUESDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,No Data,1 - CLEAR,VN - VAN,,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,153
19612409,N - NOT INJURED,21:51:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,72,1 - CLEAR,99 - UNKNOWN,No Data,,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,17
19599786,N - NOT INJURED,,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,30,1 - DRY,No Data,,1 - CLEAR,SV - SPORT UTILITY VEHICLE,32,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,81
19724614,N - NOT INJURED,09:19:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,40,1 - DRY,No Data,67,1 - CLEAR,SV - SPORT UTILITY VEHICLE,44,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,26
19755796,A - SUSPECTED SERIOUS INJURY,21:09:00,THURSDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,55,1 - DRY,No Data,24,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,B - BLACK,1 - MALE,112
19683609,N - NOT INJURED,09:31:00,FRIDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,32,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,53
19483112,B - SUSPECTED MINOR INJURY,,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,1 - DRY,No Data,48,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",20,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,50
19636969,A - SUSPECTED SERIOUS INJURY,13:45:00,TUESDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",19,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,65
19710259,A - SUSPECTED SERIOUS INJURY,10:00:00,,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,34,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,23
19693581,N - NOT INJURED,,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,,,SV - SPORT UTILITY VEHICLE,35,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,71
19518590,N - NOT INJURED,08:30:00,,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,28,2 - CLOUDY,PK - PICKUP,16,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,90
19752752,N - NOT INJURED,,,ANGLE - BOTH GOING STRAIGHT,50,1 - DRY,No Data,72,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",18,No Data,97 - NOT APPLICABLE,B - BLACK,1 - MALE,37
19592769,N - NOT INJURED,18:39:00,,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,55,1 - DRY,No Data,48,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,38
19767619,B - SUSPECTED MINOR INJURY,21:15:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,2 - WET,No Data,72,3 - RAIN,SV - SPORT UTILITY VEHICLE,1,No Data,No Data,H - HISPANIC,2 - FEMALE,41
19674005,N - NOT INJURED,15:55:00,THURSDAY,OPPOSITE DIRECTION - BOTH GOING STRAIGHT,-1,"7 - SAND, MUD, DIRT",No Data,No Data,1 - CLEAR,TR - TRUCK,47,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,142
19728840,N - NOT INJURED,17:39:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,72,1 - CLEAR,99 - UNKNOWN,,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,47
19755176,C - POSSIBLE INJURY,12:50:00,THURSDAY,ANGLE - BOTH GOING STRAIGHT,60,1 - DRY,No Data,84,,"P4 - PASSENGER CAR, 4-DOOR",22,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,50
19693355,B - SUSPECTED MINOR INJURY,19:38:00,WEDNESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,55,1 - DRY,No Data,72,1 - CLEAR,,52,,No Data,H - HISPANIC,1 - MALE,67
19582540,N - NOT INJURED,09:22:00,SATURDAY,ANGLE - BOTH GOING STRAIGHT,40,1 - DRY,No Data,No Data,1 - CLEAR,,46,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,3
19528198,N - NOT INJURED,,FRIDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,76,1 - CLEAR,SV - SPORT UTILITY VEHICLE,38,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,31
